"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
38,15,841,"B012J9EDGQ",false,3.5,"USD",0,0,0,1,4,"https://www.amazon.com/dp/B012J9EDGQ","4.00",false,false,false,false,"How to Make Money from TAROT: Tips for setting up a Tarot reading business and a guide to memorising Taror cards","https://m.media-amazon.com/images/I/81VylODUA4L._AC_UY218_.jpg"
38,16,842,"B008V4621S",true,11.99,"USD",17.99,6,33.35,131,4,"https://www.amazon.com/dp/B008V4621S","524.00",false,false,false,false,"Asian Godfathers: Money and Power in Hong Kong and Southeast Asia","https://m.media-amazon.com/images/I/81g+eG0jcCL._AC_UY218_.jpg"
39,9,843,"B009NNAC1C",false,0,"USD",0,0,0,174,4.1,"https://www.amazon.com/dp/B009NNAC1C","713.40",false,false,false,false,"701 Money Saving Tips - A Huge List For Frugal Living","https://m.media-amazon.com/images/I/41e0Y4ngY9L._AC_UY218_.jpg"
39,10,844,"B0BGJMGY94",true,9.99,"USD",22.98,12.99,56.53,9,5,"https://www.amazon.com/dp/B0BGJMGY94","45.00",false,false,false,false,"Teach Voice Make Money: How Successful Voice Teachers Do Business","https://m.media-amazon.com/images/I/71n1b4ocomL._AC_UY218_.jpg"
39,12,846,"B09NLDZJBZ",false,4.99,"USD",0,0,0,71,4.6,"https://www.amazon.com/dp/B09NLDZJBZ","326.60",false,false,false,false,"Let There Be Money: Understanding Modern Monetary Theory and Basic Income","https://m.media-amazon.com/images/I/61zlBeRRnSL._AC_UY218_.jpg"
39,13,847,"B01HXWN50Y",true,7.99,"USD",9.99,2,20.02,33,4.4,"https://www.amazon.com/dp/B01HXWN50Y","145.20",false,false,false,false,"Money, You Got This: Easy to Implement Money Strategies So You Can Take Control of Your Business Finances and Create Your ...","https://m.media-amazon.com/images/I/719TRazkyoL._AC_UY218_.jpg"
39,14,848,"B07B26Q19V",true,14.99,"USD",26.95,11.96,44.38,1840,4.4,"https://www.amazon.com/dp/B07B26Q19V","8096.00",false,false,false,false,"One Million Followers, Updated Edition: How I Built a Massive Social Following in 30 Days","https://m.media-amazon.com/images/I/81j8AE6uWiL._AC_UY218_.jpg"
39,15,849,"B07D6FDF2X",false,0,"USD",0,0,0,55,4.4,"https://www.amazon.com/dp/B07D6FDF2X","242.00",false,false,false,false,"In It For The Money: A twisting amateur sleuth mystery where fraud, family, and business intersect (Holly Price Mysteries ...","https://m.media-amazon.com/images/I/919cGqKcHwL._AC_UY218_.jpg"
39,16,850,"B00XKDY064",false,0,"USD",0,0,0,7,4.8,"https://www.amazon.com/dp/B00XKDY064","33.60",false,false,false,false,"Empowered Life Coach: How to Start a Life Coaching Business and Make Money (1 Hour Empower Self Help Success Series Book 6)","https://m.media-amazon.com/images/I/81tJpuCs29L._AC_UY218_.jpg"
40,10,851,"B0BVY13BSP",true,6.49,"USD",6.99,0.5,7.15,2,5,"https://www.amazon.com/dp/B0BVY13BSP","10.00",false,false,false,false,"Intentional Profit: Master Your Mindset & Money For a Wildly Wealthy Business","https://m.media-amazon.com/images/I/717Nf5ccwaL._AC_UY218_.jpg"
40,11,852,"B09BLFTC7D",false,0,"USD",0,0,0,6,4.3,"https://www.amazon.com/dp/B09BLFTC7D","25.80",false,false,false,false,"Little Ways to Save Money on Your Food Bill","https://m.media-amazon.com/images/I/61knGfkY9sL._AC_UY218_.jpg"
40,12,853,"B07V8GVKKJ",false,0,"USD",0,0,0,56,4.3,"https://www.amazon.com/dp/B07V8GVKKJ","240.80",false,false,false,false,"Recording Studio Secrets: How To Make Big Money From Home! (Music Production Secrets - Audio Engineering, Home Recording S...","https://m.media-amazon.com/images/I/81IqNVD600L._AC_UY218_.jpg"
40,13,854,"B01GELC98Y",true,5,"USD",9.99,4.99,49.95,7,4.4,"https://www.amazon.com/dp/B01GELC98Y","30.80",false,false,false,false,"Quickly Make Money Opening Cars: Unlock this Complete Business Start-Up Guide","https://m.media-amazon.com/images/I/61RpB86+s3L._AC_UY218_.jpg"
40,14,855,"B07T3PQPGT",false,0,"USD",0,0,0,50,4.5,"https://www.amazon.com/dp/B07T3PQPGT","225.00",false,false,false,false,"Maximize Your Multiple: The Business Owner’s Guide to the Institutional Money Deal","https://m.media-amazon.com/images/I/71g+OD2TfuL._AC_UY218_.jpg"
40,16,857,"B002RI9BJE",true,10.49,"USD",10.99,0.5,4.55,148,4.5,"https://www.amazon.com/dp/B002RI9BJE","666.00",false,false,false,false,"The Money Machine: How the City Works","https://m.media-amazon.com/images/I/91gCMKH3JTL._AC_UY218_.jpg"
