"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
46,16,906,"B078RDQNT2",true,1.99,"USD",3.99,2,50.13,10,4.1,"https://www.amazon.com/dp/B078RDQNT2","41.00",false,false,false,false,"ROUMANIAN FAIRY TALES - 15 Classic Romanian Fairy Tales (Myths, Legend and Folk Tales from Around the World)","https://m.media-amazon.com/images/I/81lmT00rldL._AC_UY218_.jpg"
47,9,907,"B00UKQ626U",true,0,"USD",3.43,3.43,100,24,4.4,"https://www.amazon.com/dp/B00UKQ626U","105.60",false,false,false,false,"THE WOLF AND THE 7 YOUNG KIDS: A picture book for children 3-8.: The classic story relived through pictures with bright co...","https://m.media-amazon.com/images/I/81pC32yr6GL._AC_UY218_.jpg"
47,10,908,"B098TV9XGN",true,1.99,"USD",9.99,8,80.08,35,4.5,"https://www.amazon.com/dp/B098TV9XGN","157.50",false,false,false,false,"The Irish Fairy Book: Original Illustrated","https://m.media-amazon.com/images/I/71vXfPd6GsS._AC_UY218_.jpg"
47,11,909,"B00I8Q3LLI",true,10.99,"USD",17.99,7,38.91,72,4.5,"https://www.amazon.com/dp/B00I8Q3LLI","324.00",false,false,false,false,"The Witch Must Die: The Hidden Meaning of Fairy Tales","https://m.media-amazon.com/images/I/81C1pwuxxAL._AC_UY218_.jpg"
47,12,910,"B0074CLL14",false,0,"USD",0,0,0,37,4.5,"https://www.amazon.com/dp/B0074CLL14","166.50",false,false,false,false,"Disney Fairies: Dulcie’s Taste of Magic (Disney Chapter Book (ebook))","https://m.media-amazon.com/images/I/71cmpp4ThpL._AC_UY218_.jpg"
47,13,911,"B00YO15ZQ0",true,0,"USD",3.43,3.43,100,1,5,"https://www.amazon.com/dp/B00YO15ZQ0","5.00",false,false,false,false,"THE UNGRATEFUL SON: A Picture Book for Children 3-8: The unforgettable classic story relived through pictures with bright ...","https://m.media-amazon.com/images/I/81G1r3uGZeL._AC_UY218_.jpg"
47,14,912,"B00MBXUK90",false,4.99,"USD",0,0,0,3,4.1,"https://www.amazon.com/dp/B00MBXUK90","12.30",false,false,false,false,"I'm Casting a Spell!: Meet a Fairy-Tale Witch (Monster Buddies)","https://m.media-amazon.com/images/I/81GEzg9U4vL._AC_UY218_.jpg"
47,15,913,"B00TSPO32E",false,9.99,"USD",0,0,0,5,4.3,"https://www.amazon.com/dp/B00TSPO32E","21.50",false,false,false,false,"Jewish Fairy Tales and Fables","https://m.media-amazon.com/images/I/71R2Q+9dccL._AC_UY218_.jpg"
48,10,916,"B0B1BWP7RK",false,0,"USD",0,0,0,1,5,"https://www.amazon.com/dp/B0B1BWP7RK","5.00",false,false,false,false,"A Twist of Adventure: Five Fairy Tales Retold (Kendra E. Ardnek's Series Bundles)","https://m.media-amazon.com/images/I/918mRkfm7bL._AC_UY218_.jpg"
48,13,919,"B004GHO9JQ",true,3.03,"USD",5.99,2.96,49.42,64,4.7,"https://www.amazon.com/dp/B004GHO9JQ","300.80",false,false,false,false,"Frog Prince (Flip-Up Fairy Tales)","https://m.media-amazon.com/images/I/510z1ix0QSL._AC_UY218_.jpg"
48,14,920,"B07JN5RS71",false,0,"USD",0,0,0,313,4.6,"https://www.amazon.com/dp/B07JN5RS71","1439.80",false,false,false,false,"The Rose and the Briar (Faraway Castle Book 3)","https://m.media-amazon.com/images/I/91LHE+CqtCL._AC_UY218_.jpg"
49,9,923,"B079GB834X",true,3.99,"USD",5.99,2,33.39,115,4.6,"https://www.amazon.com/dp/B079GB834X","529.00",false,false,false,false,"OLD PETERS RUSSIAN TALES - 20 illustrated Russian Children's Stories: Illustrated Tales from the Steppe and Forests of Rus...","https://m.media-amazon.com/images/I/81skLKceNEL._AC_UY218_.jpg"
49,10,924,"B00MHAHYHS",false,5.99,"USD",0,0,0,58,4.5,"https://www.amazon.com/dp/B00MHAHYHS","261.00",false,false,false,false,"Ladybird Tales: Peter and the Wolf","https://m.media-amazon.com/images/I/91nTja7ty6L._AC_UY218_.jpg"
49,11,925,"B004GHO9JG",false,5.99,"USD",0,0,0,83,4.5,"https://www.amazon.com/dp/B004GHO9JG","373.50",false,false,false,false,"Little Red Riding Hood (Flip-Up Fairy Tales)","https://m.media-amazon.com/images/I/51dta17-Y5L._AC_UY218_.jpg"
49,12,926,"B09XB2293L",false,9.99,"USD",0,0,0,6,4.5,"https://www.amazon.com/dp/B09XB2293L","27.00",false,false,false,false,"Learn Python through Nursery Rhymes and Fairy Tales: Classic Stories Translated into Python Programs (Coding for Kids and ...","https://m.media-amazon.com/images/I/81DEgvCln0L._AC_UY218_.jpg"
49,14,928,"B01AQNYOX4",false,13.99,"USD",0,0,0,209,4.6,"https://www.amazon.com/dp/B01AQNYOX4","961.40",false,false,false,false,"Tales From the Arabian Nights: Stories of Adventure, Magic, Love, and Betrayal","https://m.media-amazon.com/images/I/81vnwJYqzbL._AC_UY218_.jpg"
