"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
7,11,586,"1607746026",true,10.99,"USD",15.99,5,31.27,330,4.4,"https://www.amazon.com/dp/1607746026","1452.00",false,false,false,false,"Raising Boys, Third Edition: Why Boys Are Different--and How to Help Them Become Happy and Well-Balanced Men","https://m.media-amazon.com/images/I/81NqP9NrlUL._AC_UY218_.jpg"
7,13,588,"1684039193",true,9.99,"USD",14.15,4.16,29.4,16,5,"https://www.amazon.com/dp/1684039193","80.00",false,false,false,false,"The Anxiety and Depression Workbook for Teens: Simple CBT Skills to Help You Deal with Anxiety, Worry, and Sadness","https://m.media-amazon.com/images/I/611xt1chN+L._AC_UY218_.jpg"
7,14,589,"1626255903",true,9.99,"USD",14.15,4.16,29.4,858,4.7,"https://www.amazon.com/dp/1626255903","4032.60",false,false,false,false,"Just As You Are: A Teen’s Guide to Self-Acceptance and Lasting Self-Esteem (The Instant Help Solutions Series)","https://m.media-amazon.com/images/I/81Vp+AJSQ2L._AC_UY218_.jpg"
7,15,590,"B0BCRXJTDW",false,0,"USD",0,0,0,2,5,"https://www.amazon.com/dp/B0BCRXJTDW","10.00",false,false,false,false,"Sex Education For Teens Workbook: Teenagers Homeschool or Classroom Health Curriculum Life Skills Lesson: With Practice Me...","https://m.media-amazon.com/images/I/61C85-XDTJL._AC_UY218_.jpg"
7,16,591,"B0BZMH57DV",false,0,"USD",0,0,0,36,4.9,"https://www.amazon.com/dp/B0BZMH57DV","176.40",false,false,false,false,"Adulting For Beginners Guide: 3 Manuscripts In 1 Book For The Complete Adulting Beginners Guide To Help Teenagers Learn Vi...","https://m.media-amazon.com/images/I/71JsegRt9GL._AC_UY218_.jpg"
8,9,592,"B09T8D11LQ",false,0,"USD",0,0,0,14,4.1,"https://www.amazon.com/dp/B09T8D11LQ","57.40",false,false,false,false,"The Weird Crazy Monster Magic Colouring Book: Black Background 50+ Page Coloring Pages for Adults, Teenagers, Tweens, Olde...","https://m.media-amazon.com/images/I/712mHX4I68L._AC_UY218_.jpg"
8,10,593,"B08L8CYQ1Z",true,0,"USD",17.35,17.35,100,430,4.8,"https://www.amazon.com/dp/B08L8CYQ1Z","2064.00",false,false,false,false,"Raising a Strong Daughter in a Toxic Culture: 11 Steps to Keep Her Happy, Healthy, and Safe","https://m.media-amazon.com/images/I/81eMUUv5zRL._AC_UY218_.jpg"
8,11,594,"1952842239",false,16.92,"USD",0,0,0,3176,4.7,"https://www.amazon.com/dp/1952842239","14927.20",false,false,false,false,"The Cursive Handwriting Workbook for Teens: Learn the Art of Penmanship in this Cursive Writing Practice book with Motivat...","https://m.media-amazon.com/images/I/61gZ+Wwe2TL._AC_UY218_.jpg"
8,12,595,"0814436226",false,12.49,"USD",0,0,0,128,4.5,"https://www.amazon.com/dp/0814436226","576.00",false,false,false,false,"Eat Like a Champion: Performance Nutrition for Your Young Athlete","https://m.media-amazon.com/images/I/71QX5wYO6OL._AC_UY218_.jpg"
8,13,596,"B0BL5QNTCZ",false,5.99,"USD",0,0,0,40,4.9,"https://www.amazon.com/dp/B0BL5QNTCZ","196.00",false,false,false,false,"The Undefeated Athlete: How to be a Champion in Any Sport","https://m.media-amazon.com/images/I/712pFhcAMmL._AC_UY218_.jpg"
8,14,597,"006056721X",true,10.99,"USD",14.99,4,26.68,146,4.4,"https://www.amazon.com/dp/006056721X","642.40",false,false,false,false,"Rescuing Your Teenager from Depression","https://m.media-amazon.com/images/I/711Jh2gqtlL._AC_UY218_.jpg"
8,15,598,"B094SXTJYZ",false,0,"USD",0,0,0,62,4.5,"https://www.amazon.com/dp/B094SXTJYZ","279.00",false,false,false,false,"The Ultimate Puzzle Book for Teens: Activity Book with Logic Puzzles, Brain Teasers, Word Search and more for Teenagers (A...","https://m.media-amazon.com/images/I/71+SdhKGMsS._AC_UY218_.jpg"
8,16,599,"B0BLB6Y7VW",true,7.24,"USD",11.85,4.61,38.9,152,4.8,"https://www.amazon.com/dp/B0BLB6Y7VW","729.60",false,false,false,false,"Adult Life Skills for Older Teens, Home Edition: Learn to Cook, Maintain a Home, and Everything You Need to Know About Ren...","https://m.media-amazon.com/images/I/71SxQDtUh2L._AC_UY218_.jpg"
9,9,600,"1540902447",true,13.23,"USD",17.99,4.76,26.46,12,4.5,"https://www.amazon.com/dp/1540902447","54.00",false,false,false,false,"3 Big Questions That Shape Your Future","https://m.media-amazon.com/images/I/610aGZGf45L._AC_UY218_.jpg"
9,10,601,"1958134104",false,0,"USD",0,0,0,305,4.9,"https://www.amazon.com/dp/1958134104","1494.50",false,false,false,false,"Life Skills for Teens: The ultimate guide for Young Adults on how to manage money, cook, clean, find a job, make better de...","https://m.media-amazon.com/images/I/617AyUazFvL._AC_UY218_.jpg"
9,11,602,"B0BBY2JQYJ",true,9.99,"USD",14.99,5,33.36,13,5,"https://www.amazon.com/dp/B0BBY2JQYJ","65.00",false,false,false,false,"It Doesn't Start with a Punch: My Journey through an Abusive Teen Dating Relationship","https://m.media-amazon.com/images/I/61gj02QOELL._AC_UY218_.jpg"
9,12,603,"1684037360",true,0,"USD",13.99,13.99,100,1200,4.6,"https://www.amazon.com/dp/1684037360","5520.00",false,false,false,false,"Don't Let Your Emotions Run Your Life for Teens: Dialectical Behavior Therapy Skills for Helping You Manage Mood Swings, C...","https://m.media-amazon.com/images/I/817fd-PYhJL._AC_UY218_.jpg"
9,13,604,"0593196929",false,9.99,"USD",0,0,0,1028,4.8,"https://www.amazon.com/dp/0593196929","4934.40",false,false,true,false,"Preteen Devotional for Girls: 52 Weeks of Encouraging Devotions and Scripture for Tweens","https://m.media-amazon.com/images/I/81dfLoNdDcL._AC_UY218_.jpg"
9,14,605,"1524771031",true,35.99,"USD",54.95,18.96,34.5,13377,4.7,"https://www.amazon.com/dp/1524771031","62871.90",false,false,false,false,"The Maze Runner Series Complete Collection Boxed Set (5-Book)","https://m.media-amazon.com/images/I/91ursHQHlLL._AC_UY218_.jpg"
9,15,606,"1647397766",true,14.33,"USD",16.99,2.66,15.66,1927,4.6,"https://www.amazon.com/dp/1647397766","8864.20",false,false,false,false,"Therapy Games for Teens: 150 Activities to Improve Self-Esteem, Communication, and Coping Skills","https://m.media-amazon.com/images/I/71DUwvxRrGL._AC_UY218_.jpg"
9,16,607,"1686160569",false,0,"USD",0,0,0,616,4.2,"https://www.amazon.com/dp/1686160569","2587.20",false,false,false,false,"Would You Rather for Teens: 200 Funny and Silly ‘Would You Rather Questions’ for Long Car Rides (Travel Games for Teenager...","https://m.media-amazon.com/images/I/51ykPrgoDCL._AC_UY218_.jpg"
10,9,608,"162995893X",false,9.99,"USD",0,0,0,42,4.8,"https://www.amazon.com/dp/162995893X","201.60",false,false,false,false,"Age of Opportunity: A Biblical Guide to Parenting Teens","https://m.media-amazon.com/images/I/61s9J-60rgL._AC_UY218_.jpg"
10,10,609,"B0892HW4KZ",false,9.37,"USD",0,0,0,371,4.5,"https://www.amazon.com/dp/B0892HW4KZ","1669.50",false,false,false,false,"Activity Book for Teens: Puzzle Book and Brain Teasers for Teenagers","https://m.media-amazon.com/images/I/61bTA9xfwrL._AC_UY218_.jpg"
10,11,610,"B07K1LXLMN",true,0,"USD",17.35,17.35,100,132,4.6,"https://www.amazon.com/dp/B07K1LXLMN","607.20",false,false,false,false,"Ending the Parent-Teen Control Battle: Resolve the Power Struggle and Build Trust, Responsibility, and Respect","https://m.media-amazon.com/images/I/81mV693LpOL._AC_UY218_.jpg"
