"position.page","position.position","position.global_position","asin","price.discounted","price.current_price","price.currency","price.before_price","price.savings_amount","price.savings_percent","reviews.total_reviews","reviews.rating","url","score","sponsored","amazonChoice","bestSeller","amazonPrime","title","thumbnail"
41,3,352,"B002DMZ9VS",true,5.99,"USD",10.12,4.13,40.81,38,4.8,"https://www.amazon.com/dp/B002DMZ9VS","182.40",false,false,false,false,"Sam Samurai #10 (Time Warp Trio)","https://m.media-amazon.com/images/I/91idZgUJ7HL._AC_UY218_.jpg"
4,13,353,"B00PJCN98Y",false,0,"USD",0,0,0,407,4.4,"https://www.amazon.com/dp/B00PJCN98Y","1790.80",false,false,false,false,"Star Wars: The Last of the Jedi: Dark Warning (Volume 2): Book 2 (Disney Chapter Book (ebook))","https://m.media-amazon.com/images/I/91JPgbASBNL._AC_UY218_.jpg"
4,14,354,"B0187CS5PY",false,0,"USD",0,0,0,42,4.1,"https://www.amazon.com/dp/B0187CS5PY","172.20",false,false,false,false,"Books for Kids: Do Not Feed the Zombies and Other Stories: Kids Chapter Book, Kids Fantasy Book, Kids Mystery Book, Kids F...","https://m.media-amazon.com/images/I/71JRdf+8MZL._AC_UY218_.jpg"
41,4,355,"B00LLIJ5PQ",true,7.99,"USD",8.99,1,11.12,1224,4.8,"https://www.amazon.com/dp/B00LLIJ5PQ","5875.20",false,false,false,false,"How to Train Your Dragon: How to Seize a Dragon's Jewel","https://m.media-amazon.com/images/I/91bO6Kd-N2L._AC_UY218_.jpg"
4,15,356,"B00188V7TQ",true,0,"USD",9.49,9.49,100,4132,4.7,"https://www.amazon.com/dp/B00188V7TQ","19420.40",false,false,false,false,"The Mouse and the Motorcycle (Ralph Mouse Book 1)","https://m.media-amazon.com/images/I/81HjQGO3NiL._AC_UY218_.jpg"
41,5,357,"B098Z466D1",true,5.99,"USD",9.12,3.13,34.32,24,4.9,"https://www.amazon.com/dp/B098Z466D1","117.60",false,false,false,false,"The Tattletale Mystery (The Boxcar Children Mysteries Book 92)","https://m.media-amazon.com/images/I/81wITGj1IIS._AC_UY218_.jpg"
4,16,358,"B000FCK5PI",true,7.99,"USD",9.99,2,20.02,26092,4.6,"https://www.amazon.com/dp/B000FCK5PI","120023.20",false,false,false,false,"Jack Reacher: One Shot: A Novel","https://m.media-amazon.com/images/I/71mPXm-lMdL._AC_UY218_.jpg"
41,6,359,"B09RPL3L1F",true,1.99,"USD",16.99,15,88.29,20,4.1,"https://www.amazon.com/dp/B09RPL3L1F","82.00",false,false,false,false,"Vampiric Vacation (The Sinister Summer Series Book 2)","https://m.media-amazon.com/images/I/81G3x5KaJVL._AC_UY218_.jpg"
41,7,360,"B09CL5QLHP",true,0,"USD",2.99,2.99,100,535,4.4,"https://www.amazon.com/dp/B09CL5QLHP","2354.00",false,false,false,false,"Truth or Poop? Amazing Animals: the true or false quiz book for the whole family (Truth or Poop: true or false quiz book 1)","https://m.media-amazon.com/images/I/81m4ZBZAiML._AC_UY218_.jpg"
41,8,361,"B00QXFN58A",false,0,"USD",0,0,0,79,3.8,"https://www.amazon.com/dp/B00QXFN58A","300.20",false,false,false,false,"Books For Kids: Peter Pan (Revision Edition) ,Children's books,Bedtime Stories For Kids Ages 3-8 (Early readers chapter bo...","https://m.media-amazon.com/images/I/81r85b7zRaL._AC_UY218_.jpg"
42,1,362,"B07WG8LRBT",false,0,"USD",0,0,0,11230,4.9,"https://www.amazon.com/dp/B07WG8LRBT","55027.00",false,false,false,false,"Where the Sidewalk Ends: Poems and Drawings","https://m.media-amazon.com/images/I/71rUOAtuogL._AC_UY218_.jpg"
42,2,363,"B0010SEMGO",true,14.99,"USD",18.99,4,21.06,774,4.7,"https://www.amazon.com/dp/B0010SEMGO","3637.80",false,false,false,false,"Warriors: Cats of the Clans (Warriors Field Guide Book 2)","https://m.media-amazon.com/images/I/51z4sr-jU-L._AC_UY218_.jpg"
42,3,364,"B09ZRPHS34",false,0,"USD",0,0,0,20,4.8,"https://www.amazon.com/dp/B09ZRPHS34","96.00",false,false,false,false,"Quick Affirmations for Super Busy Kids: A to Z of Easy Motivations for Creating Better Days: Quick to read encouragements ...","https://m.media-amazon.com/images/I/71PnQayCY-L._AC_UY218_.jpg"
42,4,365,"B09MZLK2FH",true,0.99,"USD",3.03,2.04,67.33,4,4.7,"https://www.amazon.com/dp/B09MZLK2FH","18.80",false,false,false,false,"Sherlock Holmes: The Sign of Four (Sherlock Holmes Stories Retold for Children)","https://m.media-amazon.com/images/I/81Ou2soy+sL._AC_UY218_.jpg"
42,5,366,"B00JCSCXF6",true,22.99,"USD",23.96,0.97,4.05,13280,4.8,"https://www.amazon.com/dp/B00JCSCXF6","63744.00",false,false,false,false,"The Never Girls Collection: Books 1-4 (Disney: The Never Girls)","https://m.media-amazon.com/images/I/81euC3reO0L._AC_UY218_.jpg"
42,6,367,"B00WEVSUK0",true,6.99,"USD",21.7,14.71,67.79,453,4.8,"https://www.amazon.com/dp/B00WEVSUK0","2174.40",false,false,false,false,"Sophie Quire and the Last Storyguard: A Peter Nimble Adventure","https://m.media-amazon.com/images/I/91mDun29x4L._AC_UY218_.jpg"
42,7,368,"B001NLKUM8",true,6.49,"USD",9.99,3.5,35.04,562,4.8,"https://www.amazon.com/dp/B001NLKUM8","2697.60",false,false,false,false,"Seekers #3: Smoke Mountain","https://m.media-amazon.com/images/I/514WKvr9mbL._AC_UY218_.jpg"
42,8,369,"B093VV9CSN",false,0,"USD",0,0,0,508,4.7,"https://www.amazon.com/dp/B093VV9CSN","2387.60",false,false,false,false,"The Secret Garden: A Graphic Novel","https://m.media-amazon.com/images/I/A1EKosO295L._AC_UY218_.jpg"
43,1,370,"B08XX1WGSX",true,7.78,"USD",19.49,11.71,60.08,2139,4.6,"https://www.amazon.com/dp/B08XX1WGSX","9839.40",false,false,false,false,"My First Sewing Machine Book: 35 fun and easy projects for children aged 7 years +","https://m.media-amazon.com/images/I/818l8byxBYL._AC_UY218_.jpg"
43,2,371,"B07FDP1BQN",true,11.49,"USD",17.45,5.96,34.15,1884,4.8,"https://www.amazon.com/dp/B07FDP1BQN","9043.20",false,false,false,false,"Kingdom of the Wicked (Skulduggery Pleasant, Book 7)","https://m.media-amazon.com/images/I/81SA4wjGHiL._AC_UY218_.jpg"
43,3,372,"B00188V7Z0",true,7.99,"USD",9.49,1.5,15.81,976,4.7,"https://www.amazon.com/dp/B00188V7Z0","4587.20",false,false,false,false,"Runaway Ralph (Ralph Mouse Book 2)","https://m.media-amazon.com/images/I/71w0hcOHMzL._AC_UY218_.jpg"
43,4,373,"B086HB1PYP",true,14.99,"USD",19.99,5,25.01,8662,4.8,"https://www.amazon.com/dp/B086HB1PYP","41577.60",false,false,false,false,"Trapped in a Video Game: The Complete Series","https://m.media-amazon.com/images/I/91vo3uA36KL._AC_UY218_.jpg"
43,5,374,"B0077FEHH8",true,7.99,"USD",9.99,2,20.02,1261,4.4,"https://www.amazon.com/dp/B0077FEHH8","5548.40",false,false,false,false,"""Who Could That Be at This Hour?"": Also Published as ""All the Wrong Questions: Question 1"" (All the Wrong Questions Series)","https://m.media-amazon.com/images/I/81zgnw+fnuL._AC_UY218_.jpg"
43,6,375,"B00BXLR1MA",false,7.99,"USD",0,0,0,3117,4.7,"https://www.amazon.com/dp/B00BXLR1MA","14649.90",false,false,false,false,"Star Wars: Jedi Academy","https://m.media-amazon.com/images/I/91+PPKI6e2L._AC_UY218_.jpg"
43,7,376,"B09Y9L13F3",false,0,"USD",0,0,0,37,5,"https://www.amazon.com/dp/B09Y9L13F3","185.00",false,false,false,false,"Birds: An introduction to what makes a bird, a bird. (Wild Wonders Animal Education)","https://m.media-amazon.com/images/I/61wZ0TBoT6L._AC_UY218_.jpg"
